,content,label
363,"Я с особым трепетом отношусь к Ремарку. Это уже четвёртая книга, которую я прочитала у него. И это снова попадание в самое сердечко. Про войну читать всегда тяжело. Но здесь было интересно посмотреть на войну с другой стороны. Эта история про обычного рядового солдата немецкой армии, который пытался понять, ради чего он воюет. Который даже в такое тяжелое время смог найти человека, который мог бы позволить ему хоть на время забыть о сражениях и подарить ему нежность и любовь. Любовь, которая вообще возможна в таких условиях, когда вокруг царит хаос и любое твоё действие может быть расценено как предательство Родины. 
Очевидно, что подобные истории не заканчиваются хеппиэндом. Война рушит семьи, разлучает любимых. Нам показали сильного героя, который пытался оставаться собой даже на фронте, пытался не отступать от своих принципов. Но вопрос в том, помогло ли это ему?",4.5
364,"Вы бы хотели жить вечно? 
Вы можете представить себе жизнь, повторяющуюся раз за разом? 
И так много-много раз. Почти вечность. 
Как у главного героя рассказа. 
Каждые 40 лет (подумать страшно!) он умирает в один и тот же день, а воскресает, ну в смысле, осознаёт себя в 1937 году, в теле школьника. 
И каждый раз одно и то же. Юность, война, смерть друзей, любовь, женщины, собственная смерть. Он знает всё, что было, что будет, судьбу родных, отметки на телах любимых. 
Как он устал. Как ему надоела эта бесконечная вечность. А выход каков? 
Какая красивая песня! Я специально её перевела на украинский корректно. За душу берёт. Как и рассказ. 
И как же красиво годы с мостами сравнили. Грустная романтика.Оля  Penelopa2 , большое спасибо за наводку на чудесный рассказ.  ",5.0
365,"Долго думала, что написать в отзыве, а главное - кому мой тысячный отзыв будет интересен, пока не решила, что буду писать для себя, а не кого-то, т.к. книгу эту читали многие, а если не читали,  то слышали о ней, смотрели фильм -в любом случае какое-то мнение уже у всех сложилось. Это моя любимая книга у И.Хмелевской. Когда читала её первый раз (лет 25 назад) была в полном восторге, прочла в один заход, ухахатываясь по дороге. Сейчас решила перечитать..., читала 3 недели, иногда даже заставляя себя читать. И не потому что знаю сюжет: его я помнила в общих чертах: в каком-то доме кого-то убили и теперь идёт расследование, а потому что, как детектив -книга не выдерживает никакой критики, а  как юмористический роман- то ли отколичества то ли от необоснованности юмора быстро устаешь и сидишь и удивляешься - над чем хохотала? С учётом того, что остальные книги автора мне в свое время нравились гораздо меньше, даже не рискну их сейчас читать. Мне не жаль времени, которое я потратила на чтение книги, мне жаль пропавшего впечатления веселой книги.",3.0
366,"Алекс Ли Тандем живет среди призраков. Он непростой человек с непростой профессией. Независимый, направленный внутрь себя и сосредоточенный на себе. У него сложные отношения с миром, он все время как будто на грани падения, висит на волоске, но при всем его саморазрушительном поведении ничего не происходит, жизнь, её внешние проявления не становятся хуже, возможно, она даже улучшается. Он зациклен на себе, своих переживаниях и мечтах, и одновременно как будто не понимает себя, пытается дознаться, но крутится в вечном колесе саморефлексии и бесплодных попыток стать счастливым.
Как мне близок Алекс. Кто он такой? Что он такое? Что он все время ищёт и способен ли он найти гармонию? Понимает ли он, за что его любят окружающие? Он поступает временами откровенно по-мудаци, эгоистично, не считаясь с чувствами других, а его любят и прощают. Что в нем такого? Он часто пьян, индивидуалист, не способный соблюдать правила и нормы, принятые в обществе. Действует импульсивно, следуя за своими эмоциями и желаниями. Но при этом он не осуждает. Он бывает добр и сострадателен, совершает благие деяния, осторожен и бережлив с людьми, когда сталкивается с их несчастьм, неблагополучием. Что он за человек такой? Неоднородный, человек в тумане, где-то глубоко в тучах его как будто бессмысленных дел, действий, разговоров спрятано солнце, то, за чем идут люди, за что любят и прощают. Вырвется ли это солнце когда-нибудь из-за туч? Как будто Алекс – это оболочка, гусеница, исходный материал, из которого рано или поздно появится что-то цельное и настоящее. 
Как много сомнений оставила эта книга. О чем она? О поиске идентичности, себя, о том, как бесцельно проходят наши жизни, о потерях? О несчастной любви, в которой каждый находит что-то для себя, и так ли она несчастна в итоге, эта любовь? На чем строятся отношения Алекса с людьми, любит ли он их или это всего лишь привычка? Кажется, что в любой момент он может оставить, бросить всю прежнюю жизнь, поменять все и стать наконец-то самим собой, цельным человеком. Возможно ли это? Наверняка, это мои проекции, моя идентификация с героем.
Не скажу, что читать было легко. Здесь крайней мало сюжета, но при этом я чувствую себя намного более насыщенной, чем после прочтения книг с захватывающим сюжетом. Да, «Собиратель автографов» - специфический роман. Он совершенно ничему не учит, не дает никаких ответов, напротив, погружает в ещё большие сомнения, если вы склонны к этому. Герой не развивается, но раскрывается, так же как и другие персонажи, насколько это могут делать призраки и тени. А именно так ощущаются все персонажи, кроме главного героя. Они существуют, они обладают отличительными характеристиками и яркими чертами, но, тем не менее, они всего лишь статисты в жизни главного героя, они гораздо менее выпуклые, чем он сам. И это справедливо. Хотя автор пишет об Алексе в третьем лице, мы все равно смотрим на мир с его позиции, его глубоко погруженным внутрь себя взглядом. Остальной мир имеет лишь то значение, которое ему придает Алекс в контексте своих мыслей. Разделение на гоев и евреев, гойское и еврейское, мир собирателей всего, связанного с разного рода популярными людьми, благоговение перед актрисой и секс с другими женщинами (не с ними на самом деле, а с их образами) – это все фикции, это абстрактно, призрачно, но в этом вся жизнь Алекса. В конце книги Алекс как будто отказывается от этого, пытается приземлить себя, но у него не получается. Мне кажется, что у него не получится жить, как все. Он всегда будет внутри себя и своей рефлексии, у него не будет устроенной личной жизни и стабильной, земной работы. Избавившись от одной абстракции, овеществив её, и тем самым, снизив её ценность, он, наверняка, найдет себе другую, потому что не сможет жить с пустотой. Главное c его исходными – не стать алкоголиком.
При всей спутанности мыслей и эмоций, которые вызывает у меня главный герой, впечатление от книги остается очень теплое. Я думаю, все дело в окружающих Алекса людях, а точнее в том, насколько они его принимают, любят и одаривают заботой и теплом. Да, Алекс живет черте как, да, в его жизни нет никакого порядка и стабильности, но у него есть близкие люди, которые в случае чего выручат, не бросят, помогут. Он живет в сообществе, и, я думаю, при всем его индивидуализме, это сообщество, эти люди ему важны. 
В целом, думаю, ваше отношение к книге будет определяться исходя из того, насколько вам близок персонаж Алекса и мучения поиска своей идентичности, своего Я, цели в жизни и прочих саморефлексивных проблем. Ну, и сам формат написанного – не очень структурированно, местами поток сознания (очень по минимуму, если сравнить с типичными примерами этого приема) – наверное, для кого-то это может стать препятствием для прочтения. В меня же книга попала и попала глубоко, перетряхнула мои эмоции и мысли, добавила внутреннего хаоса. Ненавистно-любимое ощущение. 
Читайте, погружение в иудаизм и мир кино приветствуется. И ещё хочу заметить, что обложка книги не очень совпадает с её содержанием.",5.0
367,"Ну классика, да. Для своего времени, наверное, неслабый такой прорыв в фантастике. Беда только в том, что я эту самую олдскульную фантастику не люблю. Мне в таком будущем или гениальных изобретениях прошлое на зубах скрипит. 
В целом же история включает в себя и гениальное изобретение, и злого гения и даже чуть ли не политический детектив. Практически спецслужбы всего мира ведут борьбу против Штирнера, автора удивительного изобретения, способного внушать окружающим любые мысли. Сам Штирнер, владея таким опасным оружием, движется к власти над миром, начиная с малого: обзаведясь женой и капиталом. Раз фантастика наша, значит, естественно, будет и наш ответ злому гению - в лице физика Качинского, занимающегося проблемой влияния радиоволн на мозг человека.Мне, к сожалению, не понравилось. Как образчик фантастики практически первой четверти прошлого века ознакомиться стоит. Как пример общественной реакции, в том числе надежд и опасений, на распространение новых технологий, тоже можно почитать. В остальном - не моё.Собери их всех
Кот в мешке",3.0
368,"Эту книгу я читала достаточно давно и после её прочтения, мне сразу она не понравилась. 
Не осознала я на тот момент какого-то второго сюжета книги, её, не хочется писать, но так и есть, мистичность, и какую-то притягательность, на которое нужно время и переосмысление. 
Всё у Гийома достаточно просто по сюжету и в сплетениях судеб главных героев я не видела ничего существенного. Признаюсь честно, во многом, мне было скучно. 
Но стоит вспомнить всю книгу и кульминацию окончания книги уже сейчас, по прошествии времени, хочется радоваться тому, что... книгу мне посоветовали. 
Прослеживается ассоциация с книгой ""Чапаев и пустота"", но если книгу Гийома перечитывать я пока не хочу, то вторую я думаю перечитать, всё благодаря Гийому. Но стоит отметить, ассоциация прослеживается исключительно субъективная, объединяя обе книги смыслами, связанными с деятельность личной психики. 
Что касается любви в книге в моём понимании, то она раскрывается у Гийома, как то, что мы всегда ищем, обретая в последнюю минуту, понимаем насколько были близки к ней и тут же можем потерять или теряем спустя короткое время.
Советую над книгой поразмышлять именно ПОСЛЕ, какой заголовок и звучит у автора, во многом это поможет собрать весь сюжет книги вместе и понять во многом глубину и подтекст сказанного.
 Просто нужно время.",4.0
369,"Хочется внести свою ложку дёгтя в хорошие отзывы. Начну с того, что Сергей Лукьяненко для меня один из самых важных авторов. После прочтения «Мальчик и тьма» я полюбила читать. А его цикл «Кваzи» готова перечитывать бесконечно. Но есть ряд книг, с которыми мне не удалось подружиться.  Увы, ""Недотепа"" оказался для меня недругом. Все было очень сложно и противоречиво при прочтении, мне казалось:
- слишком ожидаемо (не читайте аннотацию, ребят);
-  слишком скучно (я читала эту книгу слишком долго, слишком нудно и я радуюсь за тех, кто прочитал эту книгу за сутки).Не знаю можно ли нашего главного героя назвать шаблонным Марти Стью? Вероятно, нельзя, но очень хочется. Слишком уж… понятен. Конечно, наш Трикс пережил тяжелое потрясение, конечно, нашему Триксу встречаются многочисленные друзья и, конечно, Трикс станет сильным магом (раз уж рыцарем не смог).Понравились второстепенные герои: Иен и Халанбери. Живые персонажи, искренние. Только эти герои заставляли читать книгу дальше и наконец-таки дочитать.К сожалению, книгу я оценила слишком низко для Лукьяненко. Скорее всего, я просто не попадаю под ту категорию людей, которым предназначается эта книга.",2.0
370,"Прочитавши цю поему, я в особі Пушкіна відкрив для себе нового генія. У мене просто немає слів, щоб передати свої емоції. Просто... у мене щелепа відвисла.
Не знаю чому, але я не любив поезію, вона мені просто не подобалась. Я не розумів навіщо всі ті викрутаси з римою та пишними словами, якщо це лише просто заплутує читача. Для мене, проза була набагато простіша для розуміння. Проте Пішкін зруйнував усі мої уявлення про поезію. У нього вона виходить легкою, цікавою та злегка пікантною. Він часто руйнує ""четверту стіну"" та звертається до читача як друг і товариш, і в поезії Пушкіна зовсім відсутній пафос, який мене дратує в поезії. Поет за допомогою звичайних слів поєднав у поемі простоту та грацію, і мене це вразило. Я не ламав голову над ""Русланом і Людмилою"", а насолоджувався нею, що було для мене великим сюрпризом. Завдяки Пушкіну я відкрив іншу сторону віршованих творів і в мене зникли деякі забобони на рахунок поезії. Надіюсь, що після ""Руслана і Людмили"" я читатиму частіше ліричні та ліро-епічні твори.",5.0
371,"Социалистическая революция предъявляет человеку, помимо прочих, одно интереснейшее требование. Ему приходится переосмыслить свои обязанности перед окружающими, позиционировать себя в виде части общественной мозаики. И работать требуется с полной самоотдачей, и с песней ходить на субботники, и не воровать, а наоборот, нести нажитое государству. Чтобы всё это функционировало, нужно какое-то другое человечество! Это ещё у С.Лема Великий Конструктор Трурль проектировал-проектировал, да не напроектировал... Вот и персонажи пьесы Эрдмана в растерянности: как жить при новом порядке?
А сегодня многие, наоборот, выглядывают в окошко: может, она снова пришла, советская власть...
Незадача!
Значит, завтра вновь открыть собственное ""прачешное заведение"" у Гулячкиных, наверное, не получится. А дочь замуж выдавать надо. И ведь без приданого не возьмут: у неё хоть ""душа и ресницы хорошие"" и ""улыб­ка очень к лицу"", только ""жалко, что она в зеркале не помещается"". А приданое где взять при отсутствии частного капитала? К счастью, жених соглашается взять ""живностью"": просит в приданое... коммуниста!
Коммунист в семье, по мнению ушлых Сметаничей, Гуляевых и их единомышленников, - гарантия кредита общественного доверия. И лучшая защита от бытового хамства, например, от Широнкина с кастрюлей на ушах!
Собственный коммунист - ещё надёжнее! Он ""всех из мандата перестреляет""! 
Придётся Гулячкину вступать в партию! Чтоб сестра в девках не засиделась, и чтоб маму не обижать.
Смешная пьеса. Ни одного коммуниста на сцене так и не появится, зато будет женщина с бубном и попугаем! И другие, не менее колоритные персонажи:
Всех прекраснее, конечно, потенциальный коммунист, Павел Гулячкин. Товарищ настолько увлечён идеей стать, наконец, кем-то... обрести статус! Да не по ошибке, как вот:
А по-настоящему! Чтоб боялись!
Параллельно тому, как из бездельника вылупляется Самозванец, Лжелуначарский с мандатом, у кухарки Гулячкиных тоже на улице праздник: на неё надевают платье императрицы, сажают на заряженный пистолет, кроме того, замуж зовут со всех сторон - как в романе, которые Настя охотно читает! 
А я, знаете ли, всегда говорила своим дочерям: читайте правильные книжки! Что ""начитаете"", то с вами в жизни и будет! Они не верят, читают Стивена Кинга... Потом вспомнят, что мама говорила, когда разглядят, за что замуж вышли, ну да ладно.
Заканчивается всё это удовольствие, пьеса, понятное дело, ничем. Никого не забрали в НКВД, даже попугая. А жаль! После гениального ""Самоубийцы"" я ожидала Откровения. Драмы. Пусть бы пришли настоящие, героические коммунисты, Гулячкин в платье императрицы наблюдал бы из сундука и от ужаса и осознания собственного ничтожества съел бы все кружева на подоле.
Ничего подобного не происходит. Эх! Отобрала звезду, теперь сижу, держу её в руках и сомневаюсь, может, и положу на место. Мейерхольд, он что попало ставить бы не стал!
Хотелось бы посмотреть ""Мандат"" на сцене. Интересно, можно ли его адаптировать под современность? Спрятать в сундук не платье императрицы, а броневик Ильича?..С нетерпением жду обсуждения в группе ""Драматургия""!",4.0
372,"Книга просто супер! Герои проработаны изумительно.
Настолько, что уже знаешь, как выглядят. Сюжет – будто поживаешь вторую жизнь) более интересную, с приключениями и потерями. По душе она пришлась)) рекомендую от всего сердца!))",5.0
373,"Очень милая книжка, самое оно на вечерок почитать. Когда не хочется особо напрягаться и хочется чего-то незамысловатого.
То, что всё в итоге будет хорошо сообщает нам даже не сама книга, а серия, в которой она издана. Поэтому, всё через что проходят герои не вызывает каких-то переживаний за их дальнейшую судьбу. 
Весьма забавная завязка, где герои, живущие в одной квартире и спящие на одной кровати, по стечению обстоятельств, никогда друг друга не видели. Общение в основном происходит с помощью записок друг другу, оставленных в различных, порой и не всегда очевидных, местах. И хоть все повороты сюжета предугадываются на пару шагов вперёд, на лице при прочтении то и дело сама собой возникает улыбка.
Книга не позиционируется как что-то большее, чем развлечение на пару-тройку часов, но при этом в истории затрагиваются и темы морального насилия в отношениях, серьёзные страшные болезни и ошибки системы, из-за которых один из второстепенных героев попал в тюрьму.
Единственное за что ""спотыкался глаз"" при прочтении, так это построение диалогов в главах от лица Леона. Они больше напоминали сценарий или же пьесу, чем стандартное построение фраз.",4.0
374,"Хранительница книг из Аушвица. Антонио Итурбе. 18+
Издательство @popcorn_books
⠀
Я уже давненько прочитала эту историю, но всё не могла собрать свои мысли в кучу и  осознанно рассказать про свои впечатления.
⠀
️Маленькой еврейской девочке чудом повезло выжить в лагере Аушвице-Биркенау.
Дита Адлерова волею судьбы оказалась хранительницей самой маленькой библиотеки из нескольких книг, которые были под запретом у фашистов.
Каждая книга неимоверно ценная и пользуется спросом.
Представляете каково это быть в постоянном страхе такой малышке?
 Ведь за хранение книг - смерть.
⠀
Храбрецы - это не те, кто не боится. Такие люди безрассудные, он не понимают, что такое риск, и потому поставляются, не осознавая опасности 
⠀
️Но эта книга не только о Дите и о её библиотеке.
Здесь рассказывается о людях, чья судьба уже решена, потому что они ""не пригодны"".
О том, как они теплют надежду о своём спасении, о том, как они выживают в этом ужасе, об их чувствах и вере.
Вере в свободу.
И о тех, кто не выжил, о них тоже написано.
⠀
Здесь и ужасы лагеря, и медицинские эксперименты Менгеле, и голод, и болезни, и унижения, и тяжёлый труд. Страх и смерть.
⠀
️Эта история основана на реальных событиях, реально существующей Диты Краус, и заставляет поверить в силу человеческого духа, несломленного фашистами.
⠀
Нацисты могут выгнать нас из нашего дома, отобрать наши вещи и даже лишить нас наших волос, но, что бы они у нас не забрали, единственное, что им не под силу, это отнять у нас надежду. Она наша. Потерять её мы не можем. 
⠀
️Мне кажется, что после таких книг наступает некое эмоциональное истощение или ступор.
Очень тяжело погружаться в такую гнетущую и ужасающую атмосферу. Она опустошает тебя, но в то же время заставляет осмыслить и оценить все то, что имеешь.
⠀
Об этом невозможно не знать.
Об этом невозможно забыть.
⠀
Читали?
#maltsevaрекомендует",5.0
375,"Прекрасная, добрая и удивительная книга))Такое ощущение, что я попала в муми-семью, где все занимаются интересными им делами, что весьма и весьма помогает им в будущем. История разворачивается на Корфу, где автору предоставляется целый мир животных и растений, за которым он активно наблюдает, знакомится с людьми, в общем-то учится жизни ;)Конечно они несколько чудаковаты - одни переезды с одной виллы на другую, да и бесконечные нестыковки в количестве приглашенных))) Но и это делает их прекрасными ;)Новогодний флэшмоб 2019",5.0
376,"Спочатку мене підкорила обкладинка. Саме так. У середині лютого мені захотілося щось затишне та легке, та в бібліотеці я знайшла саме цю книгу. Чи вона мене знайшла? Не скажу, що вона стала одна з найкращіх у цьому році, але це написано дуже гарно.
У дитинстві я багато разів читала ""Денискины рассказы"" та подібні книги, але інколи душа потребувала чогось більш сучасного. І ось воно! Хто вчився у школі на початку 2000х та до сьогодення знайде себе у комусь з героїв цієї збірки. Усі історії прості та життєві. Про перше кохання та невдалі побачення, домашніх улюбленців та інші пригоди. 
Бонус, ідеальний рецепт затишного ранку чи вечора: беремо цю книгу, кілька штучок улюбленого печива, філіжанку кави чи кухлик ароматного чаю, вимикаємо телефон, загортаємо себе у теплий пледик та запалюємо аромасвічку. Декілька дуже крутих годин вам забезпечено.",4.0
377,"Ади не знает откуда они появились,просто однажды ночью,дом, который виден из его многоэтажки,внезапно рухнул.А затем ещё один, и ещё...Школа закрывается,все собирают вещи и спешно бегут из Лондона.Но только не Ади,ведь он не может бросить маму,что вот уже которую неделю постоянно спит.По новостям говорят,что во всём виноваты какие-то споры,которые разъедают металл.Именно поэтому рушатся дома вместе с жильцами,и поэтому начали умирать все те,кто находится на улице.Мальчик не любит телевизор,однако что ещё ему делать?Через несколько дней в доме выключился свет и перестала идти вода.Вот вроде бы и всё,но вместо неминуемого конца, Ади узнаёт,что он здесь не один.На нижних этажах осталось ещё два человека.Теперь они все узники единственной башни,что осталась стоять.
⠀
Это было мощно.Несмотря на то, что тема довольно тяжёлая, книга читается на одном дыхании.Мы видим мир глазами Ади-ученика младших классов.Он многого не понимает,поэтому и воспринимает всё не так серьёзно,как взрослые.С каждой страницей всё больше и больше проникаешься симпатией к мальчику,учишься думать как он. Но если вы сделаете хоть одну паузу и вернётесь в мозг взрослого человека,то станет действительно страшно, ведь вы увидите ребёнка,что забаррикодировал дверь,лишь бы остаться с мамой,что лежит в глубокой депрессии.У неё то самое психическое расстройство,из-за которого человек не может встать с кровати,то,где ​ даже нет сил думать,а не то,чем сейчас любят прикрываться.Когда повсеместно начали умирать люди,ему пришлось взять деньги и пойти в дальний супермаркет за едой,потому что остальные магазины уже закрыты.А затем выключился свет и закончилась вода.
⠀
Но пусть вас не пугают эти слова,потому что,как ни парадоксально,книга ​ действительно лёгкая,она пропитана надеждой.Ведь маленький мальчик,пусть даже и школьник,ещё по-настоящему не понимает смерти.И он верит,что однажды мама встанет,а его подруга уехала и находится в безопасности.
⠀
Эта книга спокойно подойдёт как и зрослым, так и подросткам лет 12-ти.Каждый сможет найти в ней что-то своё,взглянуть на мир с новой стороны.
⠀
И как бы произведение ни было шикарно,а это действительно так,есть один довольно ощутимый минус.А именно неожиданное выздоровление мамы Ади.Без посторонней помощи из такой глубокой депрессии невозможно выйти,и люди должны это знать.
⠀
Как итог: Интересная,небольшая книга,которая не отпускает ни на секунду. Признаюсь,почти в самом конце я даже всплакнула.Это сродни ""-После стольких лет? - Всегда"", всего одна фраза,которая за секунду способна вывернуть душу.Я советую,однозначно,советую всем!И даже впечатлительные особы спокойно смогут её прочесть,ведь как я писала ранее,всё действие мы увидим глазами ребёнка,а это,поверьте,совершенно иной мир.
⠀
 ",5.0
378,"Зацепил пролог, если бы не он, бросила книгу даже не дойдя до середины. Это была бы роковая ошибка.
Книга очень сильно понравилась, после прочтения остались эмоции.
Сюжет развивается вокруг девушки, которая в нынешнем обществе считается ""серой мышью"".  У нее есть и фигура, и внешность, но скрывает она это всё под непонятной прической и старыми ""бабушкины"" блузками. 
И конечно, первое впечатление не самое радужное.
Дальше автор знакомит нас с Романом, который статный начальник, аля альфа-самец, спортсмен, красавец и эгоист. После идет повествование о том, как у героини и Романа что-то начинает складываться в скучные, домашние и однообразные отношения. Для Романа это в диковинку. 
Автору могу отдать должное, дальше идет кардинальное изменение вектора повествования, перестройка героини, как изнутри, так и снаружи.
Происходит всё это благодаря ее лучшему другу Илье. Всё описывать не буду, но вы останетесь под впечатлением. Илья это называл ""главный проект его жизни"".
В конце главного героиня, уже как обновленная версия, делает то, что сотворил с ней Роман. И делает это так искусно, тонко, виртуально и играя на нервах мужчины. 
Конец очень понравился) Книга оставила впечатления. Автор показал, что мы сами творцы самих себя, мы можем ломать себя, перестраиваться и стать еще сильнее, выносливее, красивее и добиться высот, а также познать любовь!)",5.0
379,"Как же совпала эта книга с настроением. И вроде бы мне уже не 16 и из школы сбегать не надо, а тем более прятаться от родительского гнева...Как ни странно, она же и вывела меня из состояния апатии и ниченеделания - увидела себя в этом несносном мальчишке, который всю книгу храбрился и лез на рожон... А ему-то и нужно было внимание и забота, а не все эти ожидания, требования выполнения того и этого...Русское лото",3.0
380,"В отзывах на эту книгу я часто видела жалобы на то, что автор нереалистично описывает детей и советский лагерь. Чуть ли не с намерением очернить светлое прошлое. Меня тогда не жило, так что не могу сказать, насколько прав автор в описании советского строя, но проучившись в российской школе и побывав в ней же училкой, я могу сказать – как же жизненно автор всё описал. Как же он попал в точку со «скучными играми взрослых», в которые они заставляют играть детей. Все эти речёвки, которые тараторят как заученный набор букв, лишённый смысла, потому что так надо. Все пожелания, будь то прощание на ночь или коллективные поздравления, которые говорятся потому, что заставили взрослые, без желания и эмоций. Предложения детям проявить самостоятельность, а потом «никакой самодеятельности, иди делай, что сказали», название отряда, которое «ну же, ребятки, придумайте его! … Ок, будете называться “Данко”. Что значит не нравится и своё придумали? Кому оно надо, то, что вы придумали? Ну-ка быстро древнюю речёвку учить, а не фигню эту вашу!»… Жизненно. Прям в моё учительское сердечко ударил автор. Живыми и настоящими мне показались и дети с их детскими играми. С войнами за койку, с девчачьими секретами, которые более реальны для них, чем выдуманные взрослые лозунги и правила, с детскими страхами и страшилками, которые они рассказывают друг другу. Единственное, что оказалось надуманным и неестественным в этой книге – финал. Он выглядит слишком просто. Если до этого вампиры были метафорой, чем реальными кровососами, если до этого сюжет был разветвлён на несколько линий, то в финале всё упростилось и сплющилось. Как будто автор хотел закончить книгу позитивно, но этот позитив у него никак не складывался из всего остального текста, и его пришлось насаживать насильно.",4.0
